0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.833333333333333940e+03,4.088717948717949184e+03,4.013333333333333940e+03,3.849230769230769511e+03,4.122564102564103450e+03,4.049743589743590292e+03,4.245641025641026317e+03,3.992820512820513159e+03,4.137435897435898369e+03,3.724102564102564429e+03,3.850256410256410618e+03,4.076410256410256807e+03,3.980000000000000455e+03,3.785128205128205536e+03
3.830256410256410618e+03,4.089743589743590292e+03,4.012820512820513159e+03,3.848205128205128858e+03,4.124615384615384755e+03,4.050769230769231399e+03,4.245641025641026317e+03,3.992307692307692832e+03,4.133846153846154266e+03,3.725641025641026317e+03,3.846666666666666970e+03,4.076923076923077588e+03,3.984102564102564429e+03,3.785128205128205536e+03
3.827179487179487751e+03,4.085128205128205536e+03,4.013333333333333940e+03,3.845128205128205536e+03,4.121025641025641562e+03,4.050256410256410618e+03,4.247179487179487296e+03,3.992307692307692832e+03,4.136410256410256807e+03,3.726153846153846644e+03,3.848717948717949184e+03,4.075384615384615699e+03,3.982051282051282669e+03,3.783076923076923777e+03
3.834871794871795373e+03,4.093333333333333940e+03,4.020512820512821236e+03,3.853846153846154266e+03,4.124102564102564429e+03,4.049743589743590292e+03,4.247692307692308532e+03,4.002051282051282669e+03,4.140512820512821236e+03,3.735384615384615699e+03,3.862051282051282669e+03,4.085641025641026317e+03,3.990769230769231399e+03,3.794358974358975047e+03
3.831794871794872506e+03,4.105641025641026317e+03,4.017435897435897914e+03,3.857948717948718240e+03,4.137435897435898369e+03,4.065641025641026317e+03,4.256410256410256807e+03,4.012307692307692832e+03,4.139487179487179674e+03,3.737435897435897914e+03,3.865641025641026317e+03,4.083076923076923777e+03,4.002564102564102996e+03,3.790769230769231399e+03
3.831282051282051725e+03,4.102564102564103450e+03,4.018974358974359347e+03,3.860000000000000455e+03,4.138974358974359347e+03,4.068717948717949184e+03,4.261025641025641562e+03,4.011794871794872506e+03,4.138461538461539021e+03,3.738974358974359347e+03,3.866153846153846644e+03,4.080000000000000455e+03,4.003076923076923777e+03,3.791282051282051725e+03
3.840000000000000455e+03,4.108205128205128858e+03,4.023589743589744103e+03,3.863589743589744103e+03,4.143076923076923777e+03,4.063589743589744103e+03,4.259487179487179674e+03,4.015384615384615699e+03,4.145128205128205991e+03,3.744102564102564429e+03,3.866153846153846644e+03,4.080000000000000455e+03,4.006666666666666970e+03,3.798974358974359347e+03
3.842051282051282669e+03,4.112820512820513613e+03,4.020000000000000455e+03,3.865641025641026317e+03,4.142564102564103450e+03,4.063076923076923777e+03,4.260512820512821236e+03,4.021538461538461888e+03,4.149230769230769511e+03,3.745128205128205536e+03,3.863076923076923777e+03,4.084102564102564429e+03,4.008205128205128858e+03,3.800000000000000455e+03
3.844615384615385210e+03,4.119487179487179674e+03,4.015897435897436480e+03,3.873846153846154266e+03,4.148717948717949184e+03,4.068717948717949184e+03,4.265128205128205991e+03,4.034358974358975047e+03,4.148717948717949184e+03,3.756923076923077588e+03,3.877435897435897914e+03,4.093846153846154266e+03,4.021538461538461888e+03,3.815384615384615699e+03
3.846153846153846644e+03,4.116410256410256807e+03,4.025641025641026317e+03,3.878974358974359347e+03,4.150769230769231399e+03,4.070769230769231399e+03,4.265128205128205991e+03,4.041538461538461888e+03,4.156410256410256807e+03,3.763076923076923777e+03,3.885641025641026317e+03,4.098461538461539021e+03,4.028717948717949184e+03,3.818974358974359347e+03
3.855384615384615699e+03,4.111794871794872051e+03,4.031282051282051725e+03,3.880000000000000455e+03,4.153333333333333940e+03,4.074871794871795373e+03,4.266153846153846644e+03,4.045641025641026317e+03,4.163076923076923777e+03,3.771794871794872051e+03,3.896410256410256807e+03,4.098461538461539021e+03,4.038974358974359347e+03,3.820512820512820781e+03
3.855384615384615699e+03,4.107179487179487296e+03,4.028717948717949184e+03,3.876410256410256807e+03,4.155897435897436480e+03,4.077435897435897914e+03,4.266666666666666970e+03,4.038974358974359347e+03,4.155384615384616154e+03,3.764615384615385210e+03,3.892820512820513159e+03,4.093333333333333940e+03,4.034871794871795373e+03,3.819487179487180128e+03
3.848205128205128858e+03,4.106153846153846644e+03,4.025128205128205536e+03,3.878461538461539021e+03,4.154871794871795828e+03,4.068205128205128858e+03,4.262051282051282215e+03,4.035384615384615699e+03,4.148717948717949184e+03,3.758461538461539021e+03,3.875897435897436480e+03,4.083589743589744103e+03,4.018461538461539021e+03,3.814358974358975047e+03
3.854358974358975047e+03,4.107692307692308532e+03,4.029743589743590292e+03,3.878974358974359347e+03,4.153333333333333940e+03,4.072307692307692832e+03,4.260512820512821236e+03,4.034871794871795373e+03,4.141538461538461888e+03,3.757948717948718240e+03,3.873846153846154266e+03,4.083589743589744103e+03,4.020512820512821236e+03,3.816410256410256807e+03
3.860000000000000455e+03,4.108717948717949184e+03,4.033846153846154266e+03,3.888205128205128858e+03,4.158974358974359347e+03,4.074358974358975047e+03,4.263589743589744103e+03,4.035384615384615699e+03,4.134871794871795828e+03,3.753846153846154266e+03,3.874358974358975047e+03,4.089230769230769965e+03,4.023076923076923777e+03,3.823589743589744103e+03
3.864102564102564429e+03,4.111794871794872051e+03,4.036923076923077588e+03,3.891794871794872506e+03,4.169230769230769511e+03,4.074358974358975047e+03,4.265641025641026317e+03,4.037948717948718240e+03,4.138974358974359347e+03,3.760000000000000455e+03,3.877435897435897914e+03,4.094871794871795373e+03,4.031282051282051725e+03,3.831794871794872506e+03
3.873846153846154266e+03,4.106666666666666970e+03,4.028717948717949184e+03,3.893333333333333940e+03,4.179487179487179674e+03,4.093846153846154266e+03,4.281538461538461888e+03,4.062051282051282669e+03,4.161025641025641562e+03,3.781025641025641562e+03,3.891794871794872506e+03,4.098974358974359347e+03,4.048717948717949184e+03,3.846666666666666970e+03
3.876923076923077588e+03,4.113846153846154266e+03,4.030256410256410618e+03,3.893846153846154266e+03,4.180512820512821236e+03,4.089743589743590292e+03,4.280512820512821236e+03,4.065128205128205536e+03,4.153846153846154266e+03,3.785128205128205536e+03,3.886153846153846644e+03,4.103589743589744103e+03,4.054871794871795373e+03,3.849230769230769511e+03
3.875897435897436480e+03,4.115897435897436480e+03,4.031282051282051725e+03,3.894358974358975047e+03,4.183589743589744103e+03,4.091282051282051725e+03,4.282564102564103450e+03,4.068717948717949184e+03,4.156923076923077133e+03,3.786666666666666970e+03,3.881025641025641562e+03,4.105641025641026317e+03,4.058461538461539021e+03,3.847179487179487751e+03
3.874358974358975047e+03,4.114358974358974592e+03,4.032820512820513159e+03,3.896410256410256807e+03,4.183076923076923777e+03,4.091282051282051725e+03,4.281538461538461888e+03,4.067179487179487751e+03,4.155384615384616154e+03,3.784615384615385210e+03,3.880512820512820781e+03,4.103076923076923777e+03,4.053846153846154266e+03,3.844615384615385210e+03
3.886666666666666970e+03,4.123076923076923777e+03,4.043076923076923777e+03,3.900512820512821236e+03,4.184102564102564429e+03,4.095897435897436480e+03,4.281025641025641562e+03,4.082051282051282669e+03,4.168205128205128858e+03,3.802051282051282669e+03,3.878974358974359347e+03,4.102564102564103450e+03,4.064102564102564429e+03,3.863589743589744103e+03
3.881538461538461888e+03,4.119487179487179674e+03,4.038974358974359347e+03,3.897948717948718240e+03,4.184102564102564429e+03,4.093333333333333940e+03,4.281025641025641562e+03,4.077948717948718695e+03,4.156410256410256807e+03,3.796410256410256807e+03,3.872307692307692832e+03,4.093333333333333940e+03,4.054358974358975047e+03,3.856923076923077588e+03
3.871282051282051725e+03,4.111794871794872051e+03,4.033846153846154266e+03,3.893846153846154266e+03,4.182051282051282215e+03,4.095897435897436480e+03,4.281025641025641562e+03,4.073333333333333940e+03,4.149230769230769511e+03,3.788717948717949184e+03,3.862564102564102996e+03,4.088205128205128858e+03,4.047179487179487751e+03,3.845128205128205536e+03
3.869743589743590292e+03,4.105641025641026317e+03,4.030769230769231399e+03,3.896410256410256807e+03,4.181025641025641562e+03,4.103589743589744103e+03,4.280512820512821236e+03,4.078461538461539021e+03,4.157948717948718695e+03,3.790769230769231399e+03,3.858974358974359347e+03,4.087179487179487751e+03,4.045128205128205536e+03,3.844615384615385210e+03
3.896923076923077588e+03,4.134871794871795828e+03,4.051794871794872506e+03,3.912820512820513159e+03,4.185128205128205991e+03,4.101025641025641562e+03,4.286666666666666970e+03,4.091282051282051725e+03,4.160512820512821236e+03,3.805128205128205536e+03,3.862051282051282669e+03,4.091282051282051725e+03,4.075384615384615699e+03,3.867179487179487751e+03
3.888205128205128858e+03,4.123589743589744103e+03,4.052307692307692832e+03,3.907179487179487751e+03,4.183589743589744103e+03,4.101538461538461888e+03,4.285641025641026317e+03,4.090256410256410618e+03,4.152307692307693287e+03,3.801025641025641562e+03,3.864102564102564429e+03,4.091282051282051725e+03,4.076410256410256807e+03,3.865641025641026317e+03
3.883076923076923777e+03,4.120000000000000909e+03,4.048717948717949184e+03,3.906666666666666970e+03,4.186153846153846644e+03,4.107692307692308532e+03,4.291794871794872051e+03,4.092307692307692832e+03,4.156410256410256807e+03,3.802051282051282669e+03,3.862564102564102996e+03,4.087692307692308077e+03,4.069230769230769965e+03,3.865128205128205536e+03
3.891282051282051725e+03,4.134871794871795828e+03,4.050769230769231399e+03,3.910256410256410618e+03,4.188205128205128858e+03,4.106666666666666970e+03,4.295384615384616154e+03,4.101025641025641562e+03,4.166666666666666970e+03,3.811794871794872506e+03,3.869743589743590292e+03,4.087179487179487751e+03,4.074358974358975047e+03,3.874358974358975047e+03
3.908205128205128858e+03,4.141538461538461888e+03,4.067692307692308077e+03,3.924615384615385210e+03,4.193333333333333940e+03,4.115384615384616154e+03,4.297435897435898369e+03,4.118974358974359347e+03,4.170256410256411073e+03,3.823076923076923777e+03,3.884102564102564429e+03,4.105128205128205991e+03,4.090256410256410618e+03,3.896410256410256807e+03
