0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.784615384615385210e+03,3.848205128205128858e+03,4.532307692307693287e+03,3.433333333333333940e+03,4.539487179487179674e+03,4.541025641025641562e+03,4.686153846153846644e+03,4.428717948717949184e+03,4.316410256410256807e+03,4.287179487179487296e+03,4.060000000000000455e+03,4.596410256410256807e+03,3.509230769230769511e+03,4.354871794871795828e+03
3.781538461538461888e+03,3.842051282051282669e+03,4.529743589743590746e+03,3.434358974358974592e+03,4.534871794871795828e+03,4.539487179487179674e+03,4.680512820512821236e+03,4.422051282051282215e+03,4.303589743589744103e+03,4.280512820512821236e+03,4.070769230769231399e+03,4.597948717948718695e+03,3.509743589743590292e+03,4.351794871794872051e+03
3.782051282051282669e+03,3.835897435897436480e+03,4.525641025641026317e+03,3.435384615384615699e+03,4.525641025641026317e+03,4.537948717948718695e+03,4.676923076923077133e+03,4.414871794871795828e+03,4.296410256410256807e+03,4.277435897435898369e+03,4.087692307692308077e+03,4.601538461538461888e+03,3.509743589743590292e+03,4.353333333333333940e+03
3.779487179487180128e+03,3.831794871794872506e+03,4.518461538461539021e+03,3.435384615384615699e+03,4.524615384615384755e+03,4.537435897435898369e+03,4.678461538461539021e+03,4.413846153846154266e+03,4.299487179487179674e+03,4.280000000000000909e+03,4.089743589743590292e+03,4.593333333333333940e+03,3.500512820512820781e+03,4.348717948717949184e+03
3.788717948717949184e+03,3.848205128205128858e+03,4.528717948717949184e+03,3.467692307692308077e+03,4.542051282051282215e+03,4.548717948717949184e+03,4.677435897435898369e+03,4.423589743589744103e+03,4.311794871794872051e+03,4.284102564102564429e+03,4.084615384615385210e+03,4.600512820512821236e+03,3.507692307692308077e+03,4.356923076923077133e+03
3.781538461538461888e+03,3.837948717948718240e+03,4.517435897435898369e+03,3.465641025641025863e+03,4.535897435897436480e+03,4.546666666666666970e+03,4.681025641025641562e+03,4.414358974358974592e+03,4.305641025641026317e+03,4.277948717948718695e+03,4.069743589743590292e+03,4.588205128205128858e+03,3.497435897435897914e+03,4.350256410256411073e+03
3.772820512820513159e+03,3.828205128205128858e+03,4.509743589743590746e+03,3.460512820512820781e+03,4.527179487179488206e+03,4.539487179487179674e+03,4.680512820512821236e+03,4.409230769230769511e+03,4.296923076923077133e+03,4.265641025641026317e+03,4.058974358974359347e+03,4.582051282051282215e+03,3.489230769230769511e+03,4.338974358974359347e+03
3.773846153846154266e+03,3.826666666666666970e+03,4.510256410256411073e+03,3.463076923076923322e+03,4.522564102564103450e+03,4.540000000000000909e+03,4.676410256410256807e+03,4.409743589743590746e+03,4.295897435897436480e+03,4.261025641025641562e+03,4.058461538461539021e+03,4.583589743589744103e+03,3.489230769230769511e+03,4.336923076923077133e+03
3.774871794871795373e+03,3.816923076923077588e+03,4.508205128205128858e+03,3.480000000000000455e+03,4.522051282051282215e+03,4.536410256410256807e+03,4.674358974358974592e+03,4.423589743589744103e+03,4.311282051282051725e+03,4.278974358974359347e+03,4.070256410256410618e+03,4.583589743589744103e+03,3.496923076923077588e+03,4.340000000000000909e+03
3.776410256410256807e+03,3.821538461538461888e+03,4.509230769230769511e+03,3.484102564102564429e+03,4.521538461538461888e+03,4.535897435897436480e+03,4.671794871794872051e+03,4.426666666666666970e+03,4.312307692307693287e+03,4.277435897435898369e+03,4.074871794871795373e+03,4.586666666666666970e+03,3.496410256410256807e+03,4.341538461538461888e+03
3.780512820512820781e+03,3.828205128205128858e+03,4.512307692307693287e+03,3.489743589743590292e+03,4.523076923076923777e+03,4.534871794871795828e+03,4.672307692307693287e+03,4.423076923076923777e+03,4.306153846153846644e+03,4.271794871794872051e+03,4.078461538461539021e+03,4.589743589743590746e+03,3.498974358974359347e+03,4.343589743589744103e+03
3.784102564102564429e+03,3.833333333333333940e+03,4.513333333333333940e+03,3.497948717948718240e+03,4.523076923076923777e+03,4.535897435897436480e+03,4.672820512820513613e+03,4.416410256410256807e+03,4.301538461538461888e+03,4.270256410256411073e+03,4.079487179487180128e+03,4.588205128205128858e+03,3.505641025641025863e+03,4.346153846153846644e+03
3.788205128205128858e+03,3.835384615384615699e+03,4.515384615384616154e+03,3.514358974358974592e+03,4.526666666666666970e+03,4.538974358974359347e+03,4.674358974358974592e+03,4.417435897435898369e+03,4.306666666666666970e+03,4.269743589743589837e+03,4.065641025641026317e+03,4.585128205128205991e+03,3.511282051282051725e+03,4.343076923076923777e+03
3.783589743589744103e+03,3.831282051282051725e+03,4.514871794871795828e+03,3.516923076923077588e+03,4.523589743589744103e+03,4.538461538461539021e+03,4.674871794871795828e+03,4.424102564102564429e+03,4.310769230769231399e+03,4.270769230769231399e+03,4.066153846153846644e+03,4.586666666666666970e+03,3.505641025641025863e+03,4.341025641025641562e+03
3.784102564102564429e+03,3.829230769230769511e+03,4.512820512820513613e+03,3.519487179487180128e+03,4.522564102564103450e+03,4.538461538461539021e+03,4.676410256410256807e+03,4.425641025641026317e+03,4.311794871794872051e+03,4.268205128205128858e+03,4.066666666666666970e+03,4.585128205128205991e+03,3.501025641025641562e+03,4.343589743589744103e+03
3.790256410256410618e+03,3.830256410256410618e+03,4.517435897435898369e+03,3.524615384615385210e+03,4.525128205128205991e+03,4.540512820512821236e+03,4.678461538461539021e+03,4.426666666666666970e+03,4.311794871794872051e+03,4.270769230769231399e+03,4.066153846153846644e+03,4.590256410256411073e+03,3.505641025641025863e+03,4.349743589743590746e+03
3.791282051282051725e+03,3.829743589743590292e+03,4.517435897435898369e+03,3.542051282051282669e+03,4.524102564102564429e+03,4.538974358974359347e+03,4.667692307692308532e+03,4.415897435897436480e+03,4.312307692307693287e+03,4.279487179487179674e+03,4.068717948717949184e+03,4.588717948717949184e+03,3.511282051282051725e+03,4.346666666666666970e+03
3.791282051282051725e+03,3.830256410256410618e+03,4.517435897435898369e+03,3.546666666666666970e+03,4.521538461538461888e+03,4.535897435897436480e+03,4.662051282051282215e+03,4.413333333333333940e+03,4.311794871794872051e+03,4.273846153846154266e+03,4.064102564102564429e+03,4.586153846153846644e+03,3.509743589743590292e+03,4.342564102564103450e+03
3.792820512820513159e+03,3.831794871794872506e+03,4.514871794871795828e+03,3.547179487179487751e+03,4.521025641025641562e+03,4.533846153846154266e+03,4.662564102564103450e+03,4.411794871794872051e+03,4.306666666666666970e+03,4.269743589743589837e+03,4.058461538461539021e+03,4.580512820512821236e+03,3.507692307692308077e+03,4.336410256410256807e+03
3.791794871794872506e+03,3.830256410256410618e+03,4.512307692307693287e+03,3.549230769230769511e+03,4.522051282051282215e+03,4.533846153846154266e+03,4.664615384615385665e+03,4.414871794871795828e+03,4.308717948717949184e+03,4.267179487179487296e+03,4.057948717948718240e+03,4.580512820512821236e+03,3.505641025641025863e+03,4.332820512820513613e+03
3.782051282051282669e+03,3.825641025641026317e+03,4.497948717948718695e+03,3.561025641025641562e+03,4.516923076923077133e+03,4.538974358974359347e+03,4.666666666666666970e+03,4.413333333333333940e+03,4.305641025641026317e+03,4.257948717948718695e+03,4.038974358974359347e+03,4.565128205128205991e+03,3.496410256410256807e+03,4.323076923076923777e+03
3.784615384615385210e+03,3.830769230769231399e+03,4.500512820512821236e+03,3.564615384615385210e+03,4.511282051282051725e+03,4.533333333333333940e+03,4.657948717948718695e+03,4.408717948717949184e+03,4.295897435897436480e+03,4.248205128205128858e+03,4.035384615384615699e+03,4.564102564102564429e+03,3.499487179487180128e+03,4.323589743589744103e+03
3.788717948717949184e+03,3.830256410256410618e+03,4.501025641025641562e+03,3.571282051282051725e+03,4.516410256410256807e+03,4.528717948717949184e+03,4.654871794871795828e+03,4.411282051282051725e+03,4.303076923076923777e+03,4.250769230769231399e+03,4.034358974358975047e+03,4.568205128205128858e+03,3.507692307692308077e+03,4.326666666666666970e+03
3.789230769230769511e+03,3.826153846153846644e+03,4.501025641025641562e+03,3.571794871794872051e+03,4.516923076923077133e+03,4.534871794871795828e+03,4.658974358974359347e+03,4.414358974358974592e+03,4.312820512820513613e+03,4.262564102564103450e+03,4.034871794871795373e+03,4.568205128205128858e+03,3.507692307692308077e+03,4.328205128205128858e+03
3.798974358974359347e+03,3.827692307692308077e+03,4.510769230769231399e+03,3.584615384615385210e+03,4.506153846153846644e+03,4.521538461538461888e+03,4.648717948717949184e+03,4.416410256410256807e+03,4.318461538461539021e+03,4.265128205128205991e+03,4.036410256410256807e+03,4.574358974358974592e+03,3.509230769230769511e+03,4.336410256410256807e+03
3.795384615384615699e+03,3.820000000000000455e+03,4.504615384615384755e+03,3.582564102564102996e+03,4.508205128205128858e+03,4.521538461538461888e+03,4.648717948717949184e+03,4.411282051282051725e+03,4.311794871794872051e+03,4.255897435897436480e+03,4.033846153846154266e+03,4.572307692307693287e+03,3.510256410256410618e+03,4.333333333333333940e+03
3.788717948717949184e+03,3.814871794871795373e+03,4.497435897435898369e+03,3.579487179487180128e+03,4.507179487179488206e+03,4.527179487179488206e+03,4.650256410256411073e+03,4.403589743589744103e+03,4.304102564102564429e+03,4.246666666666666970e+03,4.027692307692308077e+03,4.562564102564103450e+03,3.506666666666666970e+03,4.326153846153846644e+03
3.782564102564102996e+03,3.815897435897436480e+03,4.491282051282051725e+03,3.579487179487180128e+03,4.505641025641026317e+03,4.523076923076923777e+03,4.650769230769231399e+03,4.406666666666666970e+03,4.306153846153846644e+03,4.248717948717949184e+03,4.025641025641026317e+03,4.556923076923077133e+03,3.501025641025641562e+03,4.318974358974359347e+03
3.800000000000000455e+03,3.816923076923077588e+03,4.500512820512821236e+03,3.600512820512820781e+03,4.506153846153846644e+03,4.528717948717949184e+03,4.656923076923077133e+03,4.424102564102564429e+03,4.327179487179487296e+03,4.266153846153846644e+03,4.040512820512821236e+03,4.574358974358974592e+03,3.615384615384615699e+03,4.328717948717949184e+03
