3.908081913396904694e-02
4.689698296076285494e-02
5.471314678755666294e-02
6.252931061435047788e-02
1.016101297483195387e-01
1.094262935751133398e-01
1.172424574019071547e-01
1.250586212287009558e-01
1.641394403626700027e-01
1.719556041894638176e-01
1.797717680162576048e-01
1.875879318430514198e-01
2.266687509770204667e-01
2.344849148038142816e-01
2.423010786306080966e-01
2.501172424574019115e-01
2.891980615913709585e-01
2.970142254181648012e-01
3.048303892449585883e-01
3.126465530717524310e-01
3.517273722057214780e-01
3.595435360325153207e-01
3.673596998593091079e-01
3.751758636861029506e-01
4.142566828200719975e-01
4.220728466468658402e-01
4.298890104736596274e-01
4.377051743004534701e-01
4.767859934344225170e-01
4.846021572612163042e-01
4.924183210880101469e-01
5.002344849148039341e-01
5.393153040487730365e-01
5.471314678755668792e-01
5.549476317023606109e-01
5.627637955291544536e-01
6.018446146631235560e-01
6.096607784899173987e-01
6.174769423167111304e-01
6.252931061435049731e-01
6.643739252774740756e-01
6.721900891042679183e-01
6.800062529310616499e-01
6.878224167578554926e-01
7.269032358918245951e-01
7.347193997186184378e-01
7.425355635454121694e-01
7.503517273722060121e-01
7.894325465061751146e-01
7.972487103329689573e-01
8.050648741597626890e-01
8.128810379865565316e-01
8.519618571205256341e-01
8.597780209473194768e-01
8.675941847741132085e-01
8.754103486009070512e-01
9.144911677348761536e-01
9.223073315616699963e-01
9.301234953884637280e-01
9.379396592152575707e-01
9.770204783492266731e-01
9.848366421760205158e-01
9.926528060028142475e-01
1.000468969829608090e+00
1.039549788963576971e+00
1.047365952790370702e+00
1.055182116617164656e+00
1.062998280443958388e+00
1.102079099577927268e+00
1.109895263404721000e+00
1.117711427231514953e+00
1.125527591058308685e+00
1.164608410192277566e+00
1.172424574019071297e+00
1.180240737845865251e+00
1.188056901672658983e+00
1.227137720806627863e+00
1.234953884633421595e+00
1.242770048460215548e+00
1.250586212287009280e+00
1.289667031420978160e+00
1.297483195247771892e+00
1.305299359074565846e+00
1.313115522901359578e+00
1.352196342035328458e+00
1.360012505862122190e+00
1.367828669688916143e+00
1.375644833515709875e+00
1.414725652649678755e+00
1.422541816476472487e+00
1.430357980303266441e+00
1.438174144130060172e+00
1.477254963264029053e+00
1.485071127090822785e+00
1.492887290917616738e+00
1.500703454744410470e+00
1.539784273878379350e+00
1.547600437705173082e+00
1.555416601531967036e+00
1.563232765358760767e+00
1.602313584492729648e+00
1.610129748319523380e+00
1.617945912146317333e+00
1.625762075973111065e+00
1.664842895107079945e+00
1.672659058933873677e+00
1.680475222760667631e+00
1.688291386587461362e+00
1.727372205721430243e+00
1.735188369548223974e+00
1.743004533375017928e+00
1.750820697201811660e+00
